"Created Date","Record Number","Record Type","Status","Address","Property/Project Name","Description","Expiration Date",
"11/06/2020","SDOTTREE0000947","Tree - Plant/Prune/Remove","Issued","6828    24TH  AVE  NE  SEATTLE","Snead - 6828 24th Ave NE - Removal","Remove one Japanese Flowering Cherry tree from parking strip on 24th Ave NE frontage. Replanting required per SMC 15.43.040, email Stephanie.Helms@seattle.gov for species selection and approval.","03/01/2021",
"11/06/2020","SDOTTREE0000948","Tree - Plant/Prune/Remove","Closed","4403    4TH  AVE  NW  SEATTLE","Morse - 4403 4th Ave NW - Pruning","Prune one Sawara cypress located in the planting strip on corner of 4th Ave NW and NW 44th St.","12/26/2020",
"11/05/2020","SDOTTREE0000940","Tree - Plant/Prune/Remove","Issued","7130    WOODLAWN  AVE  NE  SEATTLE","GREENLAKE VILLAGE - 427 NE 72nd Street - REMOVE/PLANT","Plantscapes will be removing three (3) dead street trees on Woodlawn Ave. between NE 71st street and NE 72nd street on the East side of the street. Replacing with 2-inch caliper Galaxy Magnolias.","06/01/2021",
"11/05/2020","SDOTTREE0000942","Tree - Plant/Prune/Remove","Issued","907   NW  70TH  ST   SEATTLE","Marspen - 907 NW 70th St - Pruning","Prune 2 plum Street TreesRemove suckers, thin lightly and elevate limbs for required street and sidewalk clearances.","11/25/6201",
"11/05/2020","SDOTTREE0000943","Tree - Plant/Prune/Remove","Closed","9060    15TH  AVE  SW  SEATTLE","Sakai - 9060 15TH AVE SW - Planting","Plant Autumn Blaze Maple Tree in planting strip located on the Barton Side of the property. The area of the planting strip would be the portion to the east of the utility line towards the eastern boundary of the property line. There used to be a driveway in this area and you can see the old curb cuts in the planting strip area.","02/02/2021",
"11/04/2020","SDOTTREE0000939","Tree - Plant/Prune/Remove","Closed","1507   NE  RAVENNA  BLVD   SEATTLE","BESHARAT - 1507 NE RAVENNA BLVD - PRUNING","Project details for elm in front of residence (house) 1507 NE Ravenna Blvd, Seattle, WA, 98105Elm (planting strip)Pruning Objective:-Improve safety-Provide building clearance(limbs are scraping on owner's roof and damaging it. Loose limb in tree can fall on passersby and is a safety issue)Pruning Treatment:-Remove broken hanging branch in upper crown, above house-Remove or reduce (shorten) branches as needed to provide 7-10' of clearance from house and roofPruning Dose:-No more than 5% of the total live foliage to be removed-Cleanup and haul away all wood and debris","03/19/2021",
"11/04/2020","SDOTTREE0000927","Tree - Plant/Prune/Remove","In Process","6918    32ND  AVE  NW  SEATTLE","6918 32nd Ave NW - Conceptual Approval - SFR-DADU","Provide conceptual approval from SDOT that the proposed street tree removal is acceptable. Show the location of areplacement tree, if required by SDOT.",,
"11/04/2020","SDOTTREE0000930","Tree - Plant/Prune/Remove","Issued","6033    31ST  AVE  NE  SEATTLE","Martin - 6033 31st Ave NE - Removal","Remove Black Locust tree in parking strip in front of 6033 31st ave NE.The tree is crowding out another tree and hanging over the street. It should not have been planted in this location to begin with as it has very brittle branches that could fall on parked cars and is also very close to overhead wires.","06/17/2021",
"11/04/2020","SDOTTREE0000931","Tree - Plant/Prune/Remove","Closed","142   NE  55TH  ST   SEATTLE","Azzato - 142 NE 55th st - Pruning 3 Zelkova","Pruning 3 Zelkova Street TREES  -  removal of deadwood, light thinning, bring up to required clearances over sidewalk and street.","11/25/2020",
"11/04/2020","SDOTTREE0000932","Tree - Plant/Prune/Remove","Closed","2223    FRANKLIN  AVE  E  SEATTLE","2223 Franklin Ave E - Pruning","West Side of Franklin Ave E","12/30/2020",
"11/04/2020","SDOTTREE0000933","Tree - Plant/Prune/Remove","Closed","2346    45TH  AVE  SW  SEATTLE","Stowers - 2346 45th Ave SW - Pruning","Big Leaf Maple - Prune as permitted Deadwood , thin Row Suckers","11/25/2020",
"11/04/2020","SDOTTREE0000934","Tree - Plant/Prune/Remove","Closed","3705   W  BARRETT  ST   SEATTLE","Davis - 3705 W Barrett St - Planting","I have purchased 3 trees to go out in front of my house.  My address is 3705 W Barrett St. Seattle, WA 98199. Two Cornus kousa ‘Chinensis’ to go in the grass strip between the sidewalk and the curb on Barrett St.  One Acer palmatum to go in a portion of my lot where there is no grass strip between the sidewalk and curb near the Northwest corner of the lot.  The tree will be 10' from both the curb to the north of the lot and 10' from the western edge of the lot.I have attached both the satellite view and street view images of the property. I have placed red dots to indicate where the Dogwoods will go, and a green dot to show where the Maple will go.   The satellite view is a dated image and seems to show a large tree in the front yard that is not there anymore.   The street view photos are more recent and an accurate representation of the current state of the yard.","12/17/2020",
"11/04/2020","SDOTTREE0000935","Tree - Plant/Prune/Remove","Withdrawn","7028    43RD  AVE  NE  SEATTLE","Trim large English Laurel hedge","Our new home came with a large English Laurel hedge inside our fence that hangs over into the west side of View Ridge Playfield behind the baseball diamond.The Parks and Rec arborist told me to apply for a permit in order to move forward with a contractor clearing the encroachment on the park side. We have multiple estimates and would like to move forward with one of these.",,
"11/04/2020","SDOTTREE0000936","Tree - Plant/Prune/Remove","Issued","800   E  DENNY  WAY   SEATTLE","800 E Denny - Harvard Denny Apartments street trees","800 E Denny Way 7 story mixed use building with 30 apartments, 63 SEDUs, and 530 SFt of commercial space.  Street trees removal and replacement","04/28/2022",
"11/04/2020","SDOTTREE0000937","Tree - Plant/Prune/Remove","Issued","2856   NW  64TH  ST   SEATTLE","Evans - 2856 NW 64TH ST - Pruning/Removal","1. Pruning of three trees on parking strips on north side of NW 64th and east side of 30th NW.2. Removal of one diseased and non-thriving apple tree on north side of NW 64th, east side of strip.Planting a replacement tree is a requirement of this permit, please contact david.body@seattle.gov to discuss replacement species.","02/18/2021",
"11/03/2020","SDOTTREE0000923","Tree - Plant/Prune/Remove","Issued","6400    EAST GREEN LAKE  WAY  N  SEATTLE","Boies - 6400 E Green Lake Way N - Removal","Remove remaining two diseased maples (disease came before ivy overran the trees and several companies were not able to cure trees)","02/21/2021",
"11/03/2020","SDOTTREE0000924","Tree - Plant/Prune/Remove","Closed","7001    ROOSEVELT  WAY  NE  SEATTLE","Vivid 7001 Roosevelt Way Apartments","New Apartment building. Plant groundcover and 2 Elms in the planting strip on N side NE 70th St and groundcover on the west side of Roosevelt Way NE (for green gactor and street trees requirement). Prune existing trees on the west side of Roosevelt Way NE.","05/21/2021",
"11/03/2020","SDOTTREE0000925","Tree - Plant/Prune/Remove","Closed","6061    WELLESLEY  WAY  NE  SEATTLE","Mann - 6061 Wellesley Way NE - Planting","Existing house at 6061 Wellesley Way NE. Plant 1 tree on the parking stip, either a Ginkgo bilboa or a mdium-sized maple of some variety selected from the 2015 SDOT Approved Street Tree List. I will purchase the tree following approval of this application. Likely the tree will have a 3"" caliper and be ~6' tall.","12/24/2020",
"11/03/2020","SDOTTREE0000920","Tree - Plant/Prune/Remove","Closed","8184    23RD  AVE  NE  SEATTLE","Bascus - 8184 23rd Ave NE - Pruning","Prune 5 sweetgum trees located in the east and south planting strips to reduce risk of branch failure and improve appearance.","12/10/2020",
"11/03/2020","SDOTTREE0000921","Tree - Plant/Prune/Remove","Issued","849   NW  54TH  ST   SEATTLE","849 NW 54th ST - Gilman Park Townhomes -Street trees","New construction of 5 townhomes. Removal of (2) existing tree on 54th st and removal of (2) existing tree located on 9th ave. Tree replanting per approved landscape plan under #6750539-CN.","04/28/2022",
"11/03/2020","SDOTTREE0000941","Tree - Plant/Prune/Remove","Withdrawn","5240    38TH  AVE  NE  SEATTLE","Dietz - 5240 38th Ave NE - Pruning","Take off large dead sections of tree in the sidewalk that are a hazard to the house and property at the location of the application.  There are large branches that are infested with insects and the woodpeckers are tearing it apart. The arborists we had look at it said that weight from snow will bring these sections of the tree down on cars and the house.",,
"11/02/2020","SDOTTREE0000915","Tree - Plant/Prune/Remove","Denied","2526    42ND  AVE  W  SEATTLE","Nichols - 2526 42nd Ave W - Remove/Replace","I would like to remove a 40' birch tree from the planting strip in front of my house and replace it with a shorter tree variety with a similar canopy cover.",,
"11/02/2020","SDOTTREE0000916","Tree - Plant/Prune/Remove","Closed","7534    23RD  AVE  NW  SEATTLE","Blomster - 7534 23rd Ave NW - Planting","Plant 2 Japanese Snowbell trees (3” CAL) in the planting strip on the E side of 23rd Ave NW between 75th and 77th streets for green factor. The sidewalk will remain open.","04/13/2021",
"11/02/2020","SDOTTREE0000917","Tree - Plant/Prune/Remove","Withdrawn","2642  B  NW  57TH  ST   SEATTLE","Ground Cover at 2642","Requesting permit to replace the existing ground cover on the planter sidewalk with flat stone.  None of the existing trees will be removed.",,
"11/02/2020","SDOTTREE0000917-AW001","ROW Withdrawal","Closed","2642  B  NW  57TH  ST   SEATTLE","Ground Cover at 2642","Requesting permit to replace the existing ground cover on the planter sidewalk with flat stone.  None of the existing trees will be removed.","12/31/2020",
"11/02/2020","SDOTTREE0000918","Tree - Plant/Prune/Remove","Issued","7351    20TH  AVE  NW  SEATTLE","Van Orden - 7351 20th Ave NW - Planting","looking to plant groundcover and 2 trees in the planting strip on the E side of 20th ave between 73rd and 75th. the sidewalk will not be effected.","04/29/2021",
"11/02/2020","SDOTTREE0000919","Tree - Plant/Prune/Remove","Closed","4911    BURKE  AVE  N  SEATTLE","Wood - 4911 Burke Ave N - Pruning","Trim Ash in front of home for street and utility line clearance as well as remove limb growing over home.","11/18/2020",
"11/01/2020","SDOTTREE0000914","Tree - Plant/Prune/Remove","Withdrawn","8056    12TH  AVE  NW  SEATTLE","Kato - 8056 12th Ave NW - Removal","Removal of six diseased trees at 8056 12th Ave NW",,
"10/31/2020","SDOTTREE0000929","Tree - Plant/Prune/Remove","Inspections Completed","2649    WALNUT  AVE  SW  SEATTLE","Penner - 2649 Walnut Ave SW - Removal","Remove cherry trees in front of the home that are on the parking strip.  Sidewalk uplift will need to be addressed after removal.  Plant 1 tree as replacement.","04/29/2021",
"10/30/2020","SDOTTREE0001011","Tree - Plant/Prune/Remove","Closed","700   W  LEE  ST   SEATTLE","Vadon - 700 W Lee St - Pruning","Most west chestnut tree in planting strip. With approval from SDOT remove one lowest scaffold branch growing over street.","02/26/2021",
"10/30/2020","SDOTTREE0000913","Tree - Plant/Prune/Remove","Issued","314    BELL  ST   SEATTLE","314 Belltown - Belltown 36","Demo of two existing building including Per SIP removal and replacement of 5 existing tree on west side of 4th Ave. between Bell and Battery.  The sidewalk will be closed per the TCP.","02/11/2023",
"10/30/2020","SDOTTREE0000926","Tree - Plant/Prune/Remove","Closed","401   NE  NORTHGATE  WAY   SEATTLE","401 NE NORTHGATE WAY - Northgate Mall Redevelopment SIP - Street trees","Phase II: Northgate Mall RedevelopmentSeattle, WA 98125","04/29/2021",
"10/29/2020","SDOTTREE0000908","Tree - Plant/Prune/Remove","Closed","3427    BELVIDERE  AVE  SW  SEATTLE","Mazzetti - 3427 Belvidere Ave SW - Pruning","I have two flowering pear trees on my parking strip; they are about 22 years old and need pruning.  Emerald Tree Service will perform this service last week of January 2021. Full description: crown cleaning, thinning and shaping.","02/03/2021",
"10/29/2020","SDOTTREE0000909","Tree - Plant/Prune/Remove","Closed","502   W  CROCKETT  ST   SEATTLE","Brooks - 502 W Crockett St - Planting","To plant two trees where trees were previously planted in the parking strip in front of house at 502 W Crockett St","01/15/2021",
"10/29/2020","SDOTTREE0000910","Tree - Plant/Prune/Remove","Closed","940    M L KING JR  WAY  S  SEATTLE","Nguyen - 940 M L KING JR WAY S - Pruning","Corner of MLK Jr Way South and S Norman St - prune crabapples and ash for 6-10 ft of building clearance, 8 ft over sidewalk and 14 ft over street. Remove dead wood and haul away debris.","11/18/2020",
"10/29/2020","SDOTTREE0000922","Tree - Plant/Prune/Remove","Inspections Completed","5101   S  MEAD  ST   SEATTLE","Porter - 5101 S Mead St - Removal","(Large Pine - Planting Strip) Remove to ground level cut due to the homeowner is worried about the hazard of the tree leaning. (2 Small Birches - Planting strip) Remove to ground level cut due being infected with Bronze wing in and is in massive decline.","05/09/2021",
"10/28/2020","SDOTTREE0000911","Tree - Plant/Prune/Remove","Closed","2214    25TH  AVE  E  SEATTLE","Gray - 2214 25th Ave E - Removal/Planting","Plant 2 ea., 2"" Caliper, Korean Dogwood Trees in Planting Margin abutting Street @ 2214 25th Ave. E.  The soil below the Trees will be covered with Sod along the rest of the strip.The Sidewalk will remain open.","12/30/2020",
"10/28/2020","SDOTTREE0000902","Tree - Plant/Prune/Remove","Closed","2119   W  ARMOUR  ST   SEATTLE","Jiang - 2119 W Armour St - Removal","Locust in front of home in parking strip to be removed and ground out.   This tree is a volunteer and has been topped by the utility division of the city.","12/11/2020",
"10/28/2020","SDOTTREE0000903","Tree - Plant/Prune/Remove","Closed","1303   S  DAKOTA  ST   SEATTLE","Slade - 1303 S Dakota St - Planting","Existing house. Plant two Acer rubrum 'Armstrong Gold' red maple trees (1.5"" CAL) in the planting strip on the S side of S Dakota St between 13th Ave S and 14th Ave S, as per site plan. Existing planting strip measures 9' by 40'. There are no overhead wires. Sidewalk and street will remain open.","12/08/2020",
"10/28/2020","SDOTTREE0000904","Tree - Plant/Prune/Remove","Closed","9409    44TH  AVE  SW  SEATTLE","SCL - 9409 44th Ave SW - Removal","9409 44th Ave SW, New pole set and wire transfer, the amount of pruning that was required for getting the new pole and wire moved, the trees have been heavily pruned, the tree should be removed, we are giving the home owners a Trees For Neighborhood Card for the tree replacement.  (3-4 trees)","12/11/2020",
